id,product_kr,product_en,hook_key,hook_kr,overlay_text_kr,scene_kr,persona_kr,style_kr,color_kr,aspect_ratio,size,ig_format,image_prompt,negative_prompt,status,image_path
yg_0534,미디,Midi,curiosity_gap,호기심 갭,사람을 망치는 소파가 있다는데…,캠핑·차박 텐트 안,재택근무 직장인,파스텔 팝 컬러블록,테라코타,1:1,1080x1080,피드 정방,"A premium oversized bean bag sofa (맥스의 컴팩트 버전, 청소년·소형 공간용 중형 빈백), 테라코타 fabric color, a remote worker taking a break, inside a camping tent / car-camping setup, lantern light, pastel pop color-block background, playful graphic style, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0535,미디,Midi,humor_relatable,유머·공감,주말의 나: 요기보와 한 몸,서재 책장 앞,반려견과 집사,한 손 스케일 비교,차콜 그레이,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (맥스의 컴팩트 버전, 청소년·소형 공간용 중형 빈백), 차콜 그레이 fabric color, a person with a small dog cuddling, home library nook in front of bookshelves, hand or person for scale, emphasizing size and softness, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0536,펫,Pet,transformation,변신·다용도,"낮엔 소파, 밤엔 침대",재택 홈오피스,반려견과 집사,스플릿 비교 컷,코발트 블루,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (방수·항균·발톱 저항 커버의 반려동물용 빈백), 코발트 블루 fabric color, a person with a small dog cuddling, work-from-home office corner, laptop on a low table, split-screen before/after comparison layout, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0537,키즈,Kids,transformation,변신·다용도,하나로 거실 전체를 바꾸는 법,아늑한 원룸,책 읽는 학생,탑다운 플랫레이,오트밀 화이트,1:1,1080x1080,피드 정방,"A premium oversized bean bag sofa (유아·아동 안전 인증 소형 빈백, 밝은 컬러), 오트밀 화이트 fabric color, a student reading a book, cozy compact studio apartment, minimal Korean interior, top-down flat lay composition, neatly arranged, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0538,슬림,Slim,asmr_sensory,감각·ASMR,"오늘 밤, 여기로 사라지고 싶다",감성 카페 라운지,재택근무 직장인,스플릿 비교 컷,더스티 핑크,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (좁은 폭의 빈백, 1인 라운지 체어 형태), 더스티 핑크 fabric color, a remote worker taking a break, trendy cafe lounge interior, warm wood tones, split-screen before/after comparison layout, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0539,드롭,Drop,transformation,변신·다용도,"낮엔 소파, 밤엔 침대",펜션·풀빌라 거실,낮잠 자는 사람,로우앵글 임팩트,코발트 블루,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (물방울 형태의 빈백 스툴, 발받침·보조 좌석용), 코발트 블루 fabric color, a person napping, eyes closed, blissful, vacation pension living room, premium resort vibe, dramatic low angle, product looks grand and inviting, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0540,미니,Mini,fomo_scarcity,FOMO·희소성,지금 안 보면 다음은 내년,캠핑·차박 텐트 안,다정한 커플,로우앵글 임팩트,머스타드 옐로,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (1인용 소형 빈백, 가볍고 어디든 옮기는 컴팩트 사이즈), 머스타드 옐로 fabric color, a cozy couple lounging together, inside a camping tent / car-camping setup, lantern light, dramatic low angle, product looks grand and inviting, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0541,서포트,Support,social_proof,사회적 증거,재구매율이 말해주는 편안함,한강 피크닉 잔디,아이와 부모 가족,초근접 텍스처 클로즈업,올리브 그린,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (U자형 받침 쿠션, 빈백과 결합해 리클라이너로 변신), 올리브 그린 fabric color, a parent and a child playing, Hangang river park lawn picnic, outdoor daytime, extreme macro close-up of plush fabric texture, shallow depth of field, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0542,맥스,Max,social_proof,사회적 증거,1인 가구가 가장 많이 산 가구 1위,겨울 러그 깔린 마루,게이머 청년,스플릿 비교 컷,코발트 블루,1:1,1080x1080,피드 정방,"A premium oversized bean bag sofa (6피트 풀사이즈 빈백 소파, 1인이 완전히 누울 수 있는 길이), 코발트 블루 fabric color, a young gamer with a controller, winter living room with rug, cozy ondol floor warmth, split-screen before/after comparison layout, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0543,슬림,Slim,problem_agitate,문제 자극,원룸이라 소파는 포기했다고요?,무드등 켜진 밤 침실,게이머 청년,한 손 스케일 비교,더스티 핑크,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (좁은 폭의 빈백, 1인 라운지 체어 형태), 더스티 핑크 fabric color, a young gamer with a controller, dim bedroom at night with warm mood lighting, hand or person for scale, emphasizing size and softness, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0544,미니 K,Mini K,humor_relatable,유머·공감,강아지에게 자리 뺏긴 1인,펜션·풀빌라 거실,재택근무 직장인,푹 꺼지는 모션 블러,테라코타,9:16,1080x1920,릴스/스토리,"A premium oversized bean bag sofa (원룸·15평 이하 전용 초소형 빈백), 테라코타 fabric color, a remote worker taking a break, vacation pension living room, premium resort vibe, motion-blur of a body sinking into the bean bag, dynamic, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0545,온돌,Ondol,aspiration,동경·라이프스타일,"남의 집 같던 그 무드, 우리집에",겨울 러그 깔린 마루,반려견과 집사,초근접 텍스처 클로즈업,크림 베이지,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (겨울 발열 커버형 빈백, 전기요 호환), 크림 베이지 fabric color, a person with a small dog cuddling, winter living room with rug, cozy ondol floor warmth, extreme macro close-up of plush fabric texture, shallow depth of field, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
yg_0546,라운저,Lounger,price_value,가치·합리화,한 번 사면 왜 안 바꾸는지 알게 됨,재택 홈오피스,책 읽는 학생,탑다운 플랫레이,오트밀 화이트,4:5,1080x1350,피드 세로,"A premium oversized bean bag sofa (등받이가 높은 1인 라운지형 빈백, 독서·휴식용), 오트밀 화이트 fabric color, a student reading a book, work-from-home office corner, laptop on a low table, top-down flat lay composition, neatly arranged, Korean home aesthetic, photorealistic, high-end interior photography, soft natural shadows, 8k, advertising quality, leave clean negative space at the top for a text overlay","logo, brand text, watermark, deformed limbs, extra fingers, low quality, blurry text, distorted face, cluttered, oversaturated, plastic look, duplicate furniture, broken perspective",pending,
